callsign,affiliation,date,weekday,ideology,national_politics,local_politics,sinclair2017,post,month
KWYB,ABC,2017-12-08,Fri,NA,0.04025877685714286,0.017816946,0,1,Dec
KXVA,FOX,2017-12-08,Fri,NA,0.019008378461538463,0.1393169446153846,0,1,Dec
WCTI,ABC,2017-12-08,Fri,0.11884136181292575,0.17002136911111113,0.146669677,1,1,Dec
WCYB,NBC,2017-12-08,Fri,0.1712314628979772,0.12235833533333333,0.19500254644444442,1,1,Dec
WEMT,FOX,2017-12-08,Fri,0.32580407974076164,0.09459136086956521,0.16218433,1,1,Dec
WITN,NBC,2017-12-08,Fri,0.13390546573524836,0.11649061333333333,0.10724781814814816,0,1,Dec
WJHL,CBS,2017-12-08,Fri,-0.6726688180857227,0.036408289428571425,0.2056669521904762,0,1,Dec
WNCT,CBS,2017-12-08,Fri,0.016627663590931267,0.10316960193548387,0.1376036905376344,0,1,Dec
WYDO,FOX,2017-12-08,Fri,0.3072180789866513,0.11778738895833332,0.11911551770833334,1,1,Dec
KAEF,ABC,2017-12-11,Mon,0.09988697911083647,0.15334287942028985,0.15367824550724637,1,1,Dec
KBVU,FOX,2017-12-11,Mon,0.08756730951844735,0.20038544916666667,0.19279470166666668,1,1,Dec
KBZK,CBS,2017-12-11,Mon,0.05482574759672961,0.1544967713559322,0.15311899118644068,0,1,Dec
KCVU,FOX,2017-12-11,Mon,0.08788551246797138,0.19492345727272725,0.1331113709090909,1,1,Dec
KECI,NBC,2017-12-11,Mon,-0.04344731591013178,0.17164392512820514,0.14149128,1,1,Dec
KHSL,CBS,2017-12-11,Mon,0.05501929935788459,0.1225190325,0.24926306569444445,0,1,Dec
KNVN,NBC,2017-12-11,Mon,0.07212112246974074,0.11652742260416668,0.2505580385416667,0,1,Dec
KPAX,CBS,2017-12-11,Mon,0.03578442189430696,0.1276045093548387,0.1181022779032258,0,1,Dec
KRBC,NBC,2017-12-11,Mon,-0.36485854958127345,0.06736046883333333,0.16340417233333332,0,1,Dec
KRCR,ABC,2017-12-11,Mon,0.10094532581111386,0.1869924776344086,0.11375289086021506,1,1,Dec
KTAB,CBS,2017-12-11,Mon,0.19481387116211074,0.070934821,0.139801796875,0,1,Dec
KTMF,ABC,2017-12-11,Mon,-0.23047442145987834,0.11296924739130434,0.15711371999999998,0,1,Dec
KTVM,NBC,2017-12-11,Mon,-0.04224061823439528,0.17595757620253163,0.13692110531645568,1,1,Dec
KTXS,ABC,2017-12-11,Mon,0.09317268708081561,0.1320870534285714,0.07093360514285714,1,1,Dec
KWYB,ABC,2017-12-11,Mon,-0.23315425214509317,0.1124022243478261,0.15468941173913045,0,1,Dec
KWYB,ABC,2017-12-11,Mon,NA,0.027050980857142855,0.038900741142857145,0,1,Dec
KXVA,FOX,2017-12-11,Mon,NA,0.010436237142857142,0.006957491428571428,0,1,Dec
WCTI,ABC,2017-12-11,Mon,0.15793744695513667,0.15124407576595744,0.10875129925531915,1,1,Dec
WCYB,NBC,2017-12-11,Mon,0.0606014216561021,0.18107071277777778,0.13676511366666666,1,1,Dec
WEMT,FOX,2017-12-11,Mon,0.08779248168019535,0.212983645,0.12421376666666667,1,1,Dec
WITN,NBC,2017-12-11,Mon,0.021351659534936136,0.12610900594936708,0.07719803518987342,0,1,Dec
WJHL,CBS,2017-12-11,Mon,0.09447565230325332,0.05465438788461538,0.17795742836538464,0,1,Dec
WNCT,CBS,2017-12-11,Mon,0.05121717816081403,0.11220697677777779,0.12273236022222223,0,1,Dec
WYDO,FOX,2017-12-11,Mon,0.11080185550477102,0.19574102872340426,0.08623454276595745,1,1,Dec
KAEF,ABC,2017-12-12,Tue,0.15034167264362108,0.15602371101449275,0.16005703144927536,1,1,Dec
KBVU,FOX,2017-12-12,Tue,0.15640452016605932,0.17755507250000002,0.24307214,1,1,Dec
KBZK,CBS,2017-12-12,Tue,0.03658991860420221,0.17622410771929825,0.1372233394736842,0,1,Dec
KCVU,FOX,2017-12-12,Tue,-0.1725027213988256,0.13140018090909092,0.12790201636363635,1,1,Dec
KECI,NBC,2017-12-12,Tue,0.08174425529750946,0.18973967487804877,0.135551295,1,1,Dec
KHSL,CBS,2017-12-12,Tue,-0.001071358666162156,0.1032980356338028,0.23711211633802814,0,1,Dec
KNVN,NBC,2017-12-12,Tue,-0.0033007565787964758,0.11344907210526317,0.25137359494736844,0,1,Dec
KPAX,CBS,2017-12-12,Tue,-0.008599615882615154,0.19183355970149255,0.18013362179104478,0,1,Dec
KRBC,NBC,2017-12-12,Tue,-0.07286575691616302,0.08285306066666667,0.11814823516666667,0,1,Dec
KRCR,ABC,2017-12-12,Tue,0.09772461675719969,0.189339271,0.12025901066666667,1,1,Dec
KTAB,CBS,2017-12-12,Tue,0.11483901804465435,0.06371474756097562,0.14156509134146342,0,1,Dec
KTMF,ABC,2017-12-12,Tue,-0.008467862542068012,0.18910313958333336,0.09228293333333333,0,1,Dec
KTVM,NBC,2017-12-12,Tue,0.1188720669503725,0.19080268037499998,0.10752031775000001,1,1,Dec
KTXS,ABC,2017-12-12,Tue,0.08744186214478236,0.16400376785714288,0.040760336999999994,1,1,Dec
KWYB,ABC,2017-12-12,Tue,-0.009228406440205757,0.19362100833333334,0.10946850958333332,0,1,Dec
KWYB,ABC,2017-12-12,Tue,0.08842543008067678,0.10846900545454545,0.04405309272727272,0,1,Dec
KXVA,FOX,2017-12-12,Tue,NA,0.021735937499999997,0.05603021083333333,0,1,Dec
WCTI,ABC,2017-12-12,Tue,0.05333871878505033,0.18254153384615385,0.0843056101098901,1,1,Dec
WCYB,NBC,2017-12-12,Tue,0.09120444348807964,0.20208248927083333,0.17709215677083334,1,1,Dec
WEMT,FOX,2017-12-12,Tue,0.2343942366953918,0.21647551,0.12297687208333333,1,1,Dec
WITN,NBC,2017-12-12,Tue,0.07860504130249645,0.1398167412048193,0.15093477289156626,0,1,Dec
WJHL,CBS,2017-12-12,Tue,-0.0012301416293940839,0.11152960798076923,0.1968016918269231,0,1,Dec
WNCT,CBS,2017-12-12,Tue,0.04930099524196736,0.16251563078651685,0.11224538550561798,0,1,Dec
WYDO,FOX,2017-12-12,Tue,0.06394513579693833,0.2185767814893617,0.09870549765957445,1,1,Dec
KAEF,ABC,2017-12-13,Wed,0.08835524619737581,0.19623042999999998,0.22619224176470587,1,1,Dec
KBVU,FOX,2017-12-13,Wed,0.0786744516279725,0.18085468636363636,0.35056790545454547,1,1,Dec
KBZK,CBS,2017-12-13,Wed,0.03410672887156466,0.2184292559322034,0.14005456745762712,0,1,Dec
KCVU,FOX,2017-12-13,Wed,0.17499968893380102,0.19200647599999998,0.16340481299999998,1,1,Dec
KECI,NBC,2017-12-13,Wed,0.07489056437192176,0.19175536072289157,0.11032745963855421,1,1,Dec
KHSL,CBS,2017-12-13,Wed,0.07029767003912771,0.13416661235294117,0.2535081930882353,0,1,Dec
KNVN,NBC,2017-12-13,Wed,0.0648139096694399,0.14007518902173915,0.24434204195652173,0,1,Dec
KPAX,CBS,2017-12-13,Wed,0.03071387302784492,0.19044444015624998,0.19651628562499998,0,1,Dec
KRBC,NBC,2017-12-13,Wed,0.027846609234679607,0.11798108716666666,0.15175721233333334,0,1,Dec
KRCR,ABC,2017-12-13,Wed,0.051948780198283306,0.24274011194029851,0.1523037695522388,1,1,Dec
KTAB,CBS,2017-12-13,Wed,0.08113946746841803,0.08600700312500001,0.112784193625,0,1,Dec
KTMF,ABC,2017-12-13,Wed,NA,0.06347270285714285,0.13769164238095238,0,1,Dec
KTVM,NBC,2017-12-13,Wed,0.055997133385322494,0.23099747313253013,0.07972295072289157,1,1,Dec
KTXS,ABC,2017-12-13,Wed,0.004872165803413933,0.18506790449275362,0.07018211739130435,1,1,Dec
KWYB,ABC,2017-12-13,Wed,NA,0.07209650699999999,0.1335941465,0,1,Dec
KWYB,ABC,2017-12-13,Wed,0.08901955843876051,0.08850077666666667,0.005867121666666667,0,1,Dec
KXVA,FOX,2017-12-13,Wed,NA,0.03742169307692308,0.0525779476923077,0,1,Dec
WCTI,ABC,2017-12-13,Wed,0.06822402112836677,0.19913114644791666,0.10853939519791667,1,1,Dec
WCYB,NBC,2017-12-13,Wed,0.10092173153002269,0.24706390619565216,0.12263850891304348,1,1,Dec
WEMT,FOX,2017-12-13,Wed,0.07520153660662954,0.22523163619047615,0.09686888952380954,1,1,Dec
WITN,NBC,2017-12-13,Wed,0.037399807803105006,0.13592860463414633,0.1741229556097561,0,1,Dec
WJHL,CBS,2017-12-13,Wed,0.007477979651052218,0.1361878572815534,0.15699764699029128,0,1,Dec
